component_id,trial_key,page_type,task,network_type,edge_count,drawing,graph_id,accepted_index,condition_id,stimulus_path,target_community_internal,target_color,candidate_community_internal,target_node,candidate_nodes_json,correct_answer_internal,correct_answer_label
global_BI_800_fdeb_02_task,global_BI_800_fdeb_02,task,global,bipartite,800,fdeb,BI_800_02,2,global__bipartite__E800__fdeb,edge-bundling/assets/stimuli/BI_800_02_fdeb.webp,D,赤,,,,B,オレンジ色
global_BI_800_fdeb_02_subjective,global_BI_800_fdeb_02,subjective,global,bipartite,800,fdeb,BI_800_02,2,global__bipartite__E800__fdeb,edge-bundling/assets/stimuli/BI_800_02_fdeb.webp,D,赤,,,,,
global_BI_800_fdeb_03_task,global_BI_800_fdeb_03,task,global,bipartite,800,fdeb,BI_800_03,3,global__bipartite__E800__fdeb,edge-bundling/assets/stimuli/BI_800_03_fdeb.webp,B,オレンジ,,,,A,青色
global_BI_800_fdeb_03_subjective,global_BI_800_fdeb_03,subjective,global,bipartite,800,fdeb,BI_800_03,3,global__bipartite__E800__fdeb,edge-bundling/assets/stimuli/BI_800_03_fdeb.webp,B,オレンジ,,,,,
global_BI_800_fdeb_04_task,global_BI_800_fdeb_04,task,global,bipartite,800,fdeb,BI_800_04,4,global__bipartite__E800__fdeb,edge-bundling/assets/stimuli/BI_800_04_fdeb.webp,C,緑,,,,D,赤色
global_BI_800_fdeb_04_subjective,global_BI_800_fdeb_04,subjective,global,bipartite,800,fdeb,BI_800_04,4,global__bipartite__E800__fdeb,edge-bundling/assets/stimuli/BI_800_04_fdeb.webp,C,緑,,,,,
global_BI_800_epb_01_task,global_BI_800_epb_01,task,global,bipartite,800,epb,BI_800_01,1,global__bipartite__E800__epb,edge-bundling/assets/stimuli/BI_800_01_epb.webp,D,赤,,,,B,オレンジ色
global_BI_800_epb_01_subjective,global_BI_800_epb_01,subjective,global,bipartite,800,epb,BI_800_01,1,global__bipartite__E800__epb,edge-bundling/assets/stimuli/BI_800_01_epb.webp,D,赤,,,,,
global_BI_800_epb_02_task,global_BI_800_epb_02,task,global,bipartite,800,epb,BI_800_02,2,global__bipartite__E800__epb,edge-bundling/assets/stimuli/BI_800_02_epb.webp,D,赤,,,,B,オレンジ色
global_BI_800_epb_02_subjective,global_BI_800_epb_02,subjective,global,bipartite,800,epb,BI_800_02,2,global__bipartite__E800__epb,edge-bundling/assets/stimuli/BI_800_02_epb.webp,D,赤,,,,,
global_BI_800_epb_03_task,global_BI_800_epb_03,task,global,bipartite,800,epb,BI_800_03,3,global__bipartite__E800__epb,edge-bundling/assets/stimuli/BI_800_03_epb.webp,B,オレンジ,,,,A,青色
global_BI_800_epb_03_subjective,global_BI_800_epb_03,subjective,global,bipartite,800,epb,BI_800_03,3,global__bipartite__E800__epb,edge-bundling/assets/stimuli/BI_800_03_epb.webp,B,オレンジ,,,,,
global_BI_800_epb_04_task,global_BI_800_epb_04,task,global,bipartite,800,epb,BI_800_04,4,global__bipartite__E800__epb,edge-bundling/assets/stimuli/BI_800_04_epb.webp,C,緑,,,,D,赤色
global_BI_800_epb_04_subjective,global_BI_800_epb_04,subjective,global,bipartite,800,epb,BI_800_04,4,global__bipartite__E800__epb,edge-bundling/assets/stimuli/BI_800_04_epb.webp,C,緑,,,,,
local_SW_300_straight_01_task,local_SW_300_straight_01,task,local,small_world,300,straight,SW_300_01,1,local__small_world__E300__straight,edge-bundling/assets/stimuli/SW_300_01_local.webp,C,,D,73,"{""A"": 96, ""B"": 92, ""C"": 89}",A,A
local_SW_300_straight_01_subjective,local_SW_300_straight_01,subjective,local,small_world,300,straight,SW_300_01,1,local__small_world__E300__straight,edge-bundling/assets/stimuli/SW_300_01_local.webp,,,,73,,,
local_SW_300_straight_02_task,local_SW_300_straight_02,task,local,small_world,300,straight,SW_300_02,2,local__small_world__E300__straight,edge-bundling/assets/stimuli/SW_300_02_local.webp,B,,D,45,"{""B"": 84, ""A"": 82, ""C"": 92}",B,B
local_SW_300_straight_02_subjective,local_SW_300_straight_02,subjective,local,small_world,300,straight,SW_300_02,2,local__small_world__E300__straight,edge-bundling/assets/stimuli/SW_300_02_local.webp,,,,45,,,
local_SW_300_straight_03_task,local_SW_300_straight_03,task,local,small_world,300,straight,SW_300_03,3,local__small_world__E300__straight,edge-bundling/assets/stimuli/SW_300_03_local.webp,C,,A,65,"{""C"": 21, ""B"": 16, ""A"": 22}",C,C
local_SW_300_straight_03_subjective,local_SW_300_straight_03,subjective,local,small_world,300,straight,SW_300_03,3,local__small_world__E300__straight,edge-bundling/assets/stimuli/SW_300_03_local.webp,,,,65,,,
local_SW_300_straight_04_task,local_SW_300_straight_04,task,local,small_world,300,straight,SW_300_04,4,local__small_world__E300__straight,edge-bundling/assets/stimuli/SW_300_04_local.webp,B,,D,39,"{""A"": 99, ""B"": 92, ""C"": 77}",A,A
local_SW_300_straight_04_subjective,local_SW_300_straight_04,subjective,local,small_world,300,straight,SW_300_04,4,local__small_world__E300__straight,edge-bundling/assets/stimuli/SW_300_04_local.webp,,,,39,,,
local_SW_300_fdeb_01_task,local_SW_300_fdeb_01,task,local,small_world,300,fdeb,SW_300_01,1,local__small_world__E300__fdeb,edge-bundling/assets/stimuli/SW_300_01_fdeb_local.webp,C,,D,73,"{""A"": 96, ""B"": 92, ""C"": 89}",A,A
local_SW_300_fdeb_01_subjective,local_SW_300_fdeb_01,subjective,local,small_world,300,fdeb,SW_300_01,1,local__small_world__E300__fdeb,edge-bundling/assets/stimuli/SW_300_01_fdeb_local.webp,,,,73,,,
local_SW_300_fdeb_02_task,local_SW_300_fdeb_02,task,local,small_world,300,fdeb,SW_300_02,2,local__small_world__E300__fdeb,edge-bundling/assets/stimuli/SW_300_02_fdeb_local.webp,B,,D,45,"{""B"": 84, ""A"": 82, ""C"": 92}",B,B
local_SW_300_fdeb_02_subjective,local_SW_300_fdeb_02,subjective,local,small_world,300,fdeb,SW_300_02,2,local__small_world__E300__fdeb,edge-bundling/assets/stimuli/SW_300_02_fdeb_local.webp,,,,45,,,
local_SW_300_fdeb_03_task,local_SW_300_fdeb_03,task,local,small_world,300,fdeb,SW_300_03,3,local__small_world__E300__fdeb,edge-bundling/assets/stimuli/SW_300_03_fdeb_local.webp,C,,A,65,"{""C"": 21, ""B"": 16, ""A"": 22}",C,C
local_SW_300_fdeb_03_subjective,local_SW_300_fdeb_03,subjective,local,small_world,300,fdeb,SW_300_03,3,local__small_world__E300__fdeb,edge-bundling/assets/stimuli/SW_300_03_fdeb_local.webp,,,,65,,,
local_SW_300_fdeb_04_task,local_SW_300_fdeb_04,task,local,small_world,300,fdeb,SW_300_04,4,local__small_world__E300__fdeb,edge-bundling/assets/stimuli/SW_300_04_fdeb_local.webp,B,,D,39,"{""A"": 99, ""B"": 92, ""C"": 77}",A,A
local_SW_300_fdeb_04_subjective,local_SW_300_fdeb_04,subjective,local,small_world,300,fdeb,SW_300_04,4,local__small_world__E300__fdeb,edge-bundling/assets/stimuli/SW_300_04_fdeb_local.webp,,,,39,,,
local_SW_300_epb_01_task,local_SW_300_epb_01,task,local,small_world,300,epb,SW_300_01,1,local__small_world__E300__epb,edge-bundling/assets/stimuli/SW_300_01_epb_local.webp,C,,D,73,"{""A"": 96, ""B"": 92, ""C"": 89}",A,A
local_SW_300_epb_01_subjective,local_SW_300_epb_01,subjective,local,small_world,300,epb,SW_300_01,1,local__small_world__E300__epb,edge-bundling/assets/stimuli/SW_300_01_epb_local.webp,,,,73,,,
local_SW_300_epb_02_task,local_SW_300_epb_02,task,local,small_world,300,epb,SW_300_02,2,local__small_world__E300__epb,edge-bundling/assets/stimuli/SW_300_02_epb_local.webp,B,,D,45,"{""B"": 84, ""A"": 82, ""C"": 92}",B,B
local_SW_300_epb_02_subjective,local_SW_300_epb_02,subjective,local,small_world,300,epb,SW_300_02,2,local__small_world__E300__epb,edge-bundling/assets/stimuli/SW_300_02_epb_local.webp,,,,45,,,
local_SW_300_epb_03_task,local_SW_300_epb_03,task,local,small_world,300,epb,SW_300_03,3,local__small_world__E300__epb,edge-bundling/assets/stimuli/SW_300_03_epb_local.webp,C,,A,65,"{""C"": 21, ""B"": 16, ""A"": 22}",C,C
local_SW_300_epb_03_subjective,local_SW_300_epb_03,subjective,local,small_world,300,epb,SW_300_03,3,local__small_world__E300__epb,edge-bundling/assets/stimuli/SW_300_03_epb_local.webp,,,,65,,,
local_SW_300_epb_04_task,local_SW_300_epb_04,task,local,small_world,300,epb,SW_300_04,4,local__small_world__E300__epb,edge-bundling/assets/stimuli/SW_300_04_epb_local.webp,B,,D,39,"{""A"": 99, ""B"": 92, ""C"": 77}",A,A
local_SW_300_epb_04_subjective,local_SW_300_epb_04,subjective,local,small_world,300,epb,SW_300_04,4,local__small_world__E300__epb,edge-bundling/assets/stimuli/SW_300_04_epb_local.webp,,,,39,,,
local_SW_800_straight_01_task,local_SW_800_straight_01,task,local,small_world,800,straight,SW_800_01,1,local__small_world__E800__straight,edge-bundling/assets/stimuli/SW_800_01_local.webp,C,,A,71,"{""B"": 21, ""C"": 5, ""A"": 22}",B,B
local_SW_800_straight_01_subjective,local_SW_800_straight_01,subjective,local,small_world,800,straight,SW_800_01,1,local__small_world__E800__straight,edge-bundling/assets/stimuli/SW_800_01_local.webp,,,,71,,,
local_SW_800_straight_02_task,local_SW_800_straight_02,task,local,small_world,800,straight,SW_800_02,2,local__small_world__E800__straight,edge-bundling/assets/stimuli/SW_800_02_local.webp,B,,D,27,"{""C"": 77, ""B"": 78, ""A"": 79}",C,C
local_SW_800_straight_02_subjective,local_SW_800_straight_02,subjective,local,small_world,800,straight,SW_800_02,2,local__small_world__E800__straight,edge-bundling/assets/stimuli/SW_800_02_local.webp,,,,27,,,
local_SW_800_straight_03_task,local_SW_800_straight_03,task,local,small_world,800,straight,SW_800_03,3,local__small_world__E800__straight,edge-bundling/assets/stimuli/SW_800_03_local.webp,C,,A,68,"{""A"": 17, ""B"": 8, ""C"": 11}",A,A
local_SW_800_straight_03_subjective,local_SW_800_straight_03,subjective,local,small_world,800,straight,SW_800_03,3,local__small_world__E800__straight,edge-bundling/assets/stimuli/SW_800_03_local.webp,,,,68,,,
local_SW_800_straight_04_task,local_SW_800_straight_04,task,local,small_world,800,straight,SW_800_04,4,local__small_world__E800__straight,edge-bundling/assets/stimuli/SW_800_04_local.webp,A,,B,2,"{""B"": 45, ""C"": 44, ""A"": 50}",B,B
local_SW_800_straight_04_subjective,local_SW_800_straight_04,subjective,local,small_world,800,straight,SW_800_04,4,local__small_world__E800__straight,edge-bundling/assets/stimuli/SW_800_04_local.webp,,,,2,,,
local_SW_800_fdeb_01_task,local_SW_800_fdeb_01,task,local,small_world,800,fdeb,SW_800_01,1,local__small_world__E800__fdeb,edge-bundling/assets/stimuli/SW_800_01_fdeb_local.webp,C,,A,71,"{""B"": 21, ""C"": 5, ""A"": 22}",B,B
local_SW_800_fdeb_01_subjective,local_SW_800_fdeb_01,subjective,local,small_world,800,fdeb,SW_800_01,1,local__small_world__E800__fdeb,edge-bundling/assets/stimuli/SW_800_01_fdeb_local.webp,,,,71,,,
local_SW_800_fdeb_02_task,local_SW_800_fdeb_02,task,local,small_world,800,fdeb,SW_800_02,2,local__small_world__E800__fdeb,edge-bundling/assets/stimuli/SW_800_02_fdeb_local.webp,B,,D,27,"{""C"": 77, ""B"": 78, ""A"": 79}",C,C
local_SW_800_fdeb_02_subjective,local_SW_800_fdeb_02,subjective,local,small_world,800,fdeb,SW_800_02,2,local__small_world__E800__fdeb,edge-bundling/assets/stimuli/SW_800_02_fdeb_local.webp,,,,27,,,
local_SW_800_fdeb_03_task,local_SW_800_fdeb_03,task,local,small_world,800,fdeb,SW_800_03,3,local__small_world__E800__fdeb,edge-bundling/assets/stimuli/SW_800_03_fdeb_local.webp,C,,A,68,"{""A"": 17, ""B"": 8, ""C"": 11}",A,A
local_SW_800_fdeb_03_subjective,local_SW_800_fdeb_03,subjective,local,small_world,800,fdeb,SW_800_03,3,local__small_world__E800__fdeb,edge-bundling/assets/stimuli/SW_800_03_fdeb_local.webp,,,,68,,,
local_SW_800_fdeb_04_task,local_SW_800_fdeb_04,task,local,small_world,800,fdeb,SW_800_04,4,local__small_world__E800__fdeb,edge-bundling/assets/stimuli/SW_800_04_fdeb_local.webp,A,,B,2,"{""B"": 45, ""C"": 44, ""A"": 50}",B,B
local_SW_800_fdeb_04_subjective,local_SW_800_fdeb_04,subjective,local,small_world,800,fdeb,SW_800_04,4,local__small_world__E800__fdeb,edge-bundling/assets/stimuli/SW_800_04_fdeb_local.webp,,,,2,,,
local_SW_800_epb_01_task,local_SW_800_epb_01,task,local,small_world,800,epb,SW_800_01,1,local__small_world__E800__epb,edge-bundling/assets/stimuli/SW_800_01_epb_local.webp,C,,A,71,"{""B"": 21, ""C"": 5, ""A"": 22}",B,B
local_SW_800_epb_01_subjective,local_SW_800_epb_01,subjective,local,small_world,800,epb,SW_800_01,1,local__small_world__E800__epb,edge-bundling/assets/stimuli/SW_800_01_epb_local.webp,,,,71,,,
local_SW_800_epb_02_task,local_SW_800_epb_02,task,local,small_world,800,epb,SW_800_02,2,local__small_world__E800__epb,edge-bundling/assets/stimuli/SW_800_02_epb_local.webp,B,,D,27,"{""C"": 77, ""B"": 78, ""A"": 79}",C,C
local_SW_800_epb_02_subjective,local_SW_800_epb_02,subjective,local,small_world,800,epb,SW_800_02,2,local__small_world__E800__epb,edge-bundling/assets/stimuli/SW_800_02_epb_local.webp,,,,27,,,
local_SW_800_epb_03_task,local_SW_800_epb_03,task,local,small_world,800,epb,SW_800_03,3,local__small_world__E800__epb,edge-bundling/assets/stimuli/SW_800_03_epb_local.webp,C,,A,68,"{""A"": 17, ""B"": 8, ""C"": 11}",A,A
local_SW_800_epb_03_subjective,local_SW_800_epb_03,subjective,local,small_world,800,epb,SW_800_03,3,local__small_world__E800__epb,edge-bundling/assets/stimuli/SW_800_03_epb_local.webp,,,,68,,,
local_SW_800_epb_04_task,local_SW_800_epb_04,task,local,small_world,800,epb,SW_800_04,4,local__small_world__E800__epb,edge-bundling/assets/stimuli/SW_800_04_epb_local.webp,A,,B,2,"{""B"": 45, ""C"": 44, ""A"": 50}",B,B
local_SW_800_epb_04_subjective,local_SW_800_epb_04,subjective,local,small_world,800,epb,SW_800_04,4,local__small_world__E800__epb,edge-bundling/assets/stimuli/SW_800_04_epb_local.webp,,,,2,,,
local_SF_300_straight_01_task,local_SF_300_straight_01,task,local,scale_free,300,straight,SF_300_01,1,local__scale_free__E300__straight,edge-bundling/assets/stimuli/SF_300_01_local.webp,A,,D,11,"{""C"": 98, ""A"": 82, ""B"": 97}",C,C
local_SF_300_straight_01_subjective,local_SF_300_straight_01,subjective,local,scale_free,300,straight,SF_300_01,1,local__scale_free__E300__straight,edge-bundling/assets/stimuli/SF_300_01_local.webp,,,,11,,,
local_SF_300_straight_02_task,local_SF_300_straight_02,task,local,scale_free,300,straight,SF_300_02,2,local__scale_free__E300__straight,edge-bundling/assets/stimuli/SF_300_02_local.webp,B,,C,45,"{""A"": 68, ""C"": 54, ""B"": 56}",A,A
local_SF_300_straight_02_subjective,local_SF_300_straight_02,subjective,local,scale_free,300,straight,SF_300_02,2,local__scale_free__E300__straight,edge-bundling/assets/stimuli/SF_300_02_local.webp,,,,45,,,
local_SF_300_straight_03_task,local_SF_300_straight_03,task,local,scale_free,300,straight,SF_300_03,3,local__scale_free__E300__straight,edge-bundling/assets/stimuli/SF_300_03_local.webp,A,,B,11,"{""B"": 27, ""C"": 39, ""A"": 49}",B,B
local_SF_300_straight_03_subjective,local_SF_300_straight_03,subjective,local,scale_free,300,straight,SF_300_03,3,local__scale_free__E300__straight,edge-bundling/assets/stimuli/SF_300_03_local.webp,,,,11,,,
local_SF_300_straight_04_task,local_SF_300_straight_04,task,local,scale_free,300,straight,SF_300_04,4,local__scale_free__E300__straight,edge-bundling/assets/stimuli/SF_300_04_local.webp,B,,C,45,"{""C"": 60, ""A"": 72, ""B"": 57}",C,C
local_SF_300_straight_04_subjective,local_SF_300_straight_04,subjective,local,scale_free,300,straight,SF_300_04,4,local__scale_free__E300__straight,edge-bundling/assets/stimuli/SF_300_04_local.webp,,,,45,,,
local_SF_300_fdeb_01_task,local_SF_300_fdeb_01,task,local,scale_free,300,fdeb,SF_300_01,1,local__scale_free__E300__fdeb,edge-bundling/assets/stimuli/SF_300_01_fdeb_local.webp,A,,D,11,"{""C"": 98, ""A"": 82, ""B"": 97}",C,C
local_SF_300_fdeb_01_subjective,local_SF_300_fdeb_01,subjective,local,scale_free,300,fdeb,SF_300_01,1,local__scale_free__E300__fdeb,edge-bundling/assets/stimuli/SF_300_01_fdeb_local.webp,,,,11,,,
local_SF_300_fdeb_02_task,local_SF_300_fdeb_02,task,local,scale_free,300,fdeb,SF_300_02,2,local__scale_free__E300__fdeb,edge-bundling/assets/stimuli/SF_300_02_fdeb_local.webp,B,,C,45,"{""A"": 68, ""C"": 54, ""B"": 56}",A,A
local_SF_300_fdeb_02_subjective,local_SF_300_fdeb_02,subjective,local,scale_free,300,fdeb,SF_300_02,2,local__scale_free__E300__fdeb,edge-bundling/assets/stimuli/SF_300_02_fdeb_local.webp,,,,45,,,
local_SF_300_fdeb_03_task,local_SF_300_fdeb_03,task,local,scale_free,300,fdeb,SF_300_03,3,local__scale_free__E300__fdeb,edge-bundling/assets/stimuli/SF_300_03_fdeb_local.webp,A,,B,11,"{""B"": 27, ""C"": 39, ""A"": 49}",B,B
local_SF_300_fdeb_03_subjective,local_SF_300_fdeb_03,subjective,local,scale_free,300,fdeb,SF_300_03,3,local__scale_free__E300__fdeb,edge-bundling/assets/stimuli/SF_300_03_fdeb_local.webp,,,,11,,,
local_SF_300_fdeb_04_task,local_SF_300_fdeb_04,task,local,scale_free,300,fdeb,SF_300_04,4,local__scale_free__E300__fdeb,edge-bundling/assets/stimuli/SF_300_04_fdeb_local.webp,B,,C,45,"{""C"": 60, ""A"": 72, ""B"": 57}",C,C
local_SF_300_fdeb_04_subjective,local_SF_300_fdeb_04,subjective,local,scale_free,300,fdeb,SF_300_04,4,local__scale_free__E300__fdeb,edge-bundling/assets/stimuli/SF_300_04_fdeb_local.webp,,,,45,,,
local_SF_300_epb_01_task,local_SF_300_epb_01,task,local,scale_free,300,epb,SF_300_01,1,local__scale_free__E300__epb,edge-bundling/assets/stimuli/SF_300_01_epb_local.webp,A,,D,11,"{""C"": 98, ""A"": 82, ""B"": 97}",C,C
local_SF_300_epb_01_subjective,local_SF_300_epb_01,subjective,local,scale_free,300,epb,SF_300_01,1,local__scale_free__E300__epb,edge-bundling/assets/stimuli/SF_300_01_epb_local.webp,,,,11,,,
local_SF_300_epb_02_task,local_SF_300_epb_02,task,local,scale_free,300,epb,SF_300_02,2,local__scale_free__E300__epb,edge-bundling/assets/stimuli/SF_300_02_epb_local.webp,B,,C,45,"{""A"": 68, ""C"": 54, ""B"": 56}",A,A
local_SF_300_epb_02_subjective,local_SF_300_epb_02,subjective,local,scale_free,300,epb,SF_300_02,2,local__scale_free__E300__epb,edge-bundling/assets/stimuli/SF_300_02_epb_local.webp,,,,45,,,
local_SF_300_epb_03_task,local_SF_300_epb_03,task,local,scale_free,300,epb,SF_300_03,3,local__scale_free__E300__epb,edge-bundling/assets/stimuli/SF_300_03_epb_local.webp,A,,B,11,"{""B"": 27, ""C"": 39, ""A"": 49}",B,B
local_SF_300_epb_03_subjective,local_SF_300_epb_03,subjective,local,scale_free,300,epb,SF_300_03,3,local__scale_free__E300__epb,edge-bundling/assets/stimuli/SF_300_03_epb_local.webp,,,,11,,,
local_SF_300_epb_04_task,local_SF_300_epb_04,task,local,scale_free,300,epb,SF_300_04,4,local__scale_free__E300__epb,edge-bundling/assets/stimuli/SF_300_04_epb_local.webp,B,,C,45,"{""C"": 60, ""A"": 72, ""B"": 57}",C,C
local_SF_300_epb_04_subjective,local_SF_300_epb_04,subjective,local,scale_free,300,epb,SF_300_04,4,local__scale_free__E300__epb,edge-bundling/assets/stimuli/SF_300_04_epb_local.webp,,,,45,,,
local_SF_800_straight_01_task,local_SF_800_straight_01,task,local,scale_free,800,straight,SF_800_01,1,local__scale_free__E800__straight,edge-bundling/assets/stimuli/SF_800_01_local.webp,D,,B,96,"{""A"": 50, ""C"": 33, ""B"": 42}",A,A
local_SF_800_straight_01_subjective,local_SF_800_straight_01,subjective,local,scale_free,800,straight,SF_800_01,1,local__scale_free__E800__straight,edge-bundling/assets/stimuli/SF_800_01_local.webp,,,,96,,,
local_SF_800_straight_02_task,local_SF_800_straight_02,task,local,scale_free,800,straight,SF_800_02,2,local__scale_free__E800__straight,edge-bundling/assets/stimuli/SF_800_02_local.webp,B,,C,27,"{""B"": 54, ""C"": 74, ""A"": 56}",B,B
local_SF_800_straight_02_subjective,local_SF_800_straight_02,subjective,local,scale_free,800,straight,SF_800_02,2,local__scale_free__E800__straight,edge-bundling/assets/stimuli/SF_800_02_local.webp,,,,27,,,
local_SF_800_straight_03_task,local_SF_800_straight_03,task,local,scale_free,800,straight,SF_800_03,3,local__scale_free__E800__straight,edge-bundling/assets/stimuli/SF_800_03_local.webp,B,,A,38,"{""C"": 17, ""A"": 23, ""B"": 4}",C,C
local_SF_800_straight_03_subjective,local_SF_800_straight_03,subjective,local,scale_free,800,straight,SF_800_03,3,local__scale_free__E800__straight,edge-bundling/assets/stimuli/SF_800_03_local.webp,,,,38,,,
local_SF_800_straight_04_task,local_SF_800_straight_04,task,local,scale_free,800,straight,SF_800_04,4,local__scale_free__E800__straight,edge-bundling/assets/stimuli/SF_800_04_local.webp,B,,C,46,"{""A"": 54, ""B"": 56, ""C"": 69}",A,A
local_SF_800_straight_04_subjective,local_SF_800_straight_04,subjective,local,scale_free,800,straight,SF_800_04,4,local__scale_free__E800__straight,edge-bundling/assets/stimuli/SF_800_04_local.webp,,,,46,,,
local_SF_800_fdeb_01_task,local_SF_800_fdeb_01,task,local,scale_free,800,fdeb,SF_800_01,1,local__scale_free__E800__fdeb,edge-bundling/assets/stimuli/SF_800_01_fdeb_local.webp,D,,B,96,"{""A"": 50, ""C"": 33, ""B"": 42}",A,A
local_SF_800_fdeb_01_subjective,local_SF_800_fdeb_01,subjective,local,scale_free,800,fdeb,SF_800_01,1,local__scale_free__E800__fdeb,edge-bundling/assets/stimuli/SF_800_01_fdeb_local.webp,,,,96,,,
local_SF_800_fdeb_02_task,local_SF_800_fdeb_02,task,local,scale_free,800,fdeb,SF_800_02,2,local__scale_free__E800__fdeb,edge-bundling/assets/stimuli/SF_800_02_fdeb_local.webp,B,,C,27,"{""B"": 54, ""C"": 74, ""A"": 56}",B,B
local_SF_800_fdeb_02_subjective,local_SF_800_fdeb_02,subjective,local,scale_free,800,fdeb,SF_800_02,2,local__scale_free__E800__fdeb,edge-bundling/assets/stimuli/SF_800_02_fdeb_local.webp,,,,27,,,
local_SF_800_fdeb_03_task,local_SF_800_fdeb_03,task,local,scale_free,800,fdeb,SF_800_03,3,local__scale_free__E800__fdeb,edge-bundling/assets/stimuli/SF_800_03_fdeb_local.webp,B,,A,38,"{""C"": 17, ""A"": 23, ""B"": 4}",C,C
local_SF_800_fdeb_03_subjective,local_SF_800_fdeb_03,subjective,local,scale_free,800,fdeb,SF_800_03,3,local__scale_free__E800__fdeb,edge-bundling/assets/stimuli/SF_800_03_fdeb_local.webp,,,,38,,,
local_SF_800_fdeb_04_task,local_SF_800_fdeb_04,task,local,scale_free,800,fdeb,SF_800_04,4,local__scale_free__E800__fdeb,edge-bundling/assets/stimuli/SF_800_04_fdeb_local.webp,B,,C,46,"{""A"": 54, ""B"": 56, ""C"": 69}",A,A
local_SF_800_fdeb_04_subjective,local_SF_800_fdeb_04,subjective,local,scale_free,800,fdeb,SF_800_04,4,local__scale_free__E800__fdeb,edge-bundling/assets/stimuli/SF_800_04_fdeb_local.webp,,,,46,,,
local_SF_800_epb_01_task,local_SF_800_epb_01,task,local,scale_free,800,epb,SF_800_01,1,local__scale_free__E800__epb,edge-bundling/assets/stimuli/SF_800_01_epb_local.webp,D,,B,96,"{""A"": 50, ""C"": 33, ""B"": 42}",A,A
local_SF_800_epb_01_subjective,local_SF_800_epb_01,subjective,local,scale_free,800,epb,SF_800_01,1,local__scale_free__E800__epb,edge-bundling/assets/stimuli/SF_800_01_epb_local.webp,,,,96,,,
local_SF_800_epb_02_task,local_SF_800_epb_02,task,local,scale_free,800,epb,SF_800_02,2,local__scale_free__E800__epb,edge-bundling/assets/stimuli/SF_800_02_epb_local.webp,B,,C,27,"{""B"": 54, ""C"": 74, ""A"": 56}",B,B
local_SF_800_epb_02_subjective,local_SF_800_epb_02,subjective,local,scale_free,800,epb,SF_800_02,2,local__scale_free__E800__epb,edge-bundling/assets/stimuli/SF_800_02_epb_local.webp,,,,27,,,
local_SF_800_epb_03_task,local_SF_800_epb_03,task,local,scale_free,800,epb,SF_800_03,3,local__scale_free__E800__epb,edge-bundling/assets/stimuli/SF_800_03_epb_local.webp,B,,A,38,"{""C"": 17, ""A"": 23, ""B"": 4}",C,C
local_SF_800_epb_03_subjective,local_SF_800_epb_03,subjective,local,scale_free,800,epb,SF_800_03,3,local__scale_free__E800__epb,edge-bundling/assets/stimuli/SF_800_03_epb_local.webp,,,,38,,,
local_SF_800_epb_04_task,local_SF_800_epb_04,task,local,scale_free,800,epb,SF_800_04,4,local__scale_free__E800__epb,edge-bundling/assets/stimuli/SF_800_04_epb_local.webp,B,,C,46,"{""A"": 54, ""B"": 56, ""C"": 69}",A,A
local_SF_800_epb_04_subjective,local_SF_800_epb_04,subjective,local,scale_free,800,epb,SF_800_04,4,local__scale_free__E800__epb,edge-bundling/assets/stimuli/SF_800_04_epb_local.webp,,,,46,,,
local_BI_300_straight_01_task,local_BI_300_straight_01,task,local,bipartite,300,straight,BI_300_01,1,local__bipartite__E300__straight,edge-bundling/assets/stimuli/BI_300_01_local.webp,B,,C,39,"{""B"": 51, ""A"": 57, ""C"": 63}",B,B
local_BI_300_straight_01_subjective,local_BI_300_straight_01,subjective,local,bipartite,300,straight,BI_300_01,1,local__bipartite__E300__straight,edge-bundling/assets/stimuli/BI_300_01_local.webp,,,,39,,,
local_BI_300_straight_02_task,local_BI_300_straight_02,task,local,bipartite,300,straight,BI_300_02,2,local__bipartite__E300__straight,edge-bundling/assets/stimuli/BI_300_02_local.webp,D,,B,77,"{""C"": 40, ""B"": 35, ""A"": 30}",C,C
local_BI_300_straight_02_subjective,local_BI_300_straight_02,subjective,local,bipartite,300,straight,BI_300_02,2,local__bipartite__E300__straight,edge-bundling/assets/stimuli/BI_300_02_local.webp,,,,77,,,
local_BI_300_straight_03_task,local_BI_300_straight_03,task,local,bipartite,300,straight,BI_300_03,3,local__bipartite__E300__straight,edge-bundling/assets/stimuli/BI_300_03_local.webp,C,,D,65,"{""A"": 86, ""C"": 78, ""B"": 96}",A,A
local_BI_300_straight_03_subjective,local_BI_300_straight_03,subjective,local,bipartite,300,straight,BI_300_03,3,local__bipartite__E300__straight,edge-bundling/assets/stimuli/BI_300_03_local.webp,,,,65,,,
local_BI_300_straight_04_task,local_BI_300_straight_04,task,local,bipartite,300,straight,BI_300_04,4,local__bipartite__E300__straight,edge-bundling/assets/stimuli/BI_300_04_local.webp,D,,A,89,"{""B"": 1, ""C"": 18, ""A"": 11}",B,B
local_BI_300_straight_04_subjective,local_BI_300_straight_04,subjective,local,bipartite,300,straight,BI_300_04,4,local__bipartite__E300__straight,edge-bundling/assets/stimuli/BI_300_04_local.webp,,,,89,,,
local_BI_300_fdeb_01_task,local_BI_300_fdeb_01,task,local,bipartite,300,fdeb,BI_300_01,1,local__bipartite__E300__fdeb,edge-bundling/assets/stimuli/BI_300_01_fdeb_local.webp,B,,C,39,"{""B"": 51, ""A"": 57, ""C"": 63}",B,B
